Features: 16,,,,,,,,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 0.2, Gamma: 0.1",970,30,6,4,96.43564356435644,50,40,
"Nu: 0.2, Gamma: 0.2",974,31,2,3,96.73267326732673,50,40,
"Nu: 0.2, Gamma: 0.5",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.2, Gamma: 0.7",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.2, Gamma: 0.9",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.2, Gamma: 0.99",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.5, Gamma: 1e-05",738,14,238,20,75.04950495049505,50,40,
"Nu: 0.5, Gamma: 2e-05",758,12,218,22,77.22772277227723,50,40,
"Nu: 0.5, Gamma: 3e-05",766,14,210,20,77.82178217821783,50,40,
"Nu: 0.5, Gamma: 4e-05",768,14,208,20,78.01980198019803,50,40,
"Nu: 0.5, Gamma: 5e-05",768,12,208,22,78.21782178217822,50,40,
"Nu: 0.5, Gamma: 6e-05",771,15,205,19,78.21782178217822,50,40,
"Nu: 0.5, Gamma: 7e-05",775,16,201,18,78.51485148514851,50,40,
"Nu: 0.5, Gamma: 8e-05",778,14,198,20,79.00990099009901,50,40,
"Nu: 0.5, Gamma: 9e-05",779,14,197,20,79.10891089108911,50,40,
"Nu: 0.5, Gamma: 0.0001",782,14,194,20,79.40594059405942,50,40,
"Nu: 0.5, Gamma: 0.0002",796,16,180,18,80.5940594059406,50,40,
"Nu: 0.5, Gamma: 0.0003",809,16,167,18,81.88118811881188,50,40,
"Nu: 0.5, Gamma: 0.0004",833,16,143,18,84.25742574257426,50,40,
"Nu: 0.5, Gamma: 0.005",936,24,40,10,93.66336633663367,50,40,
"Nu: 0.5, Gamma: 0.05",966,31,10,3,95.94059405940594,50,40,
"Nu: 0.5, Gamma: 0.0625",968,29,8,5,96.33663366336633,50,40,
"Nu: 0.5, Gamma: 0.1",970,30,6,4,96.43564356435644,50,40,
"Nu: 0.5, Gamma: 0.2",974,31,2,3,96.73267326732673,50,40,
"Nu: 0.5, Gamma: 0.5",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.5, Gamma: 0.7",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.5, Gamma: 0.9",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.5, Gamma: 0.99",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.7, Gamma: 1e-05",845,28,131,6,84.25742574257426,50,40,
"Nu: 0.7, Gamma: 2e-05",849,25,127,9,84.95049504950495,50,40,
"Nu: 0.7, Gamma: 3e-05",853,24,123,10,85.44554455445544,50,40,
"Nu: 0.7, Gamma: 4e-05",844,23,132,11,84.65346534653465,50,40,
"Nu: 0.7, Gamma: 5e-05",853,21,123,13,85.74257425742574,50,40,
"Nu: 0.7, Gamma: 6e-05",854,20,122,14,85.94059405940594,50,40,
"Nu: 0.7, Gamma: 7e-05",856,20,120,14,86.13861386138613,50,40,
"Nu: 0.7, Gamma: 8e-05",850,20,126,14,85.54455445544555,50,40,
"Nu: 0.7, Gamma: 9e-05",846,19,130,15,85.24752475247524,50,40,
"Nu: 0.7, Gamma: 0.0001",846,17,130,17,85.44554455445544,50,40,
"Nu: 0.7, Gamma: 0.0002",864,22,112,12,86.73267326732673,50,40,
"Nu: 0.7, Gamma: 0.0003",873,21,103,13,87.72277227722772,50,40,
"Nu: 0.7, Gamma: 0.0004",882,21,94,13,88.61386138613861,50,40,
"Nu: 0.7, Gamma: 0.005",941,26,35,8,93.96039603960395,50,40,
"Nu: 0.7, Gamma: 0.05",966,31,10,3,95.94059405940594,50,40,
"Nu: 0.7, Gamma: 0.0625",968,29,8,5,96.33663366336633,50,40,
"Nu: 0.7, Gamma: 0.1",970,30,6,4,96.43564356435644,50,40,
"Nu: 0.7, Gamma: 0.2",974,33,2,1,96.53465346534654,50,40,
"Nu: 0.7, Gamma: 0.5",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.7, Gamma: 0.7",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.7, Gamma: 0.9",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.7, Gamma: 0.99",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.9, Gamma: 1e-05",910,32,66,2,90.2970297029703,50,40,
"Nu: 0.9, Gamma: 2e-05",913,32,63,2,90.5940594059406,50,40,
"Nu: 0.9, Gamma: 3e-05",921,33,55,1,91.2871287128713,50,40,
"Nu: 0.9, Gamma: 4e-05",925,32,51,2,91.78217821782178,50,40,
"Nu: 0.9, Gamma: 5e-05",921,32,55,2,91.38613861386139,50,40,
"Nu: 0.9, Gamma: 6e-05",924,32,52,2,91.68316831683168,50,40,
"Nu: 0.9, Gamma: 7e-05",924,31,52,3,91.78217821782178,50,40,
"Nu: 0.9, Gamma: 8e-05",926,30,50,4,92.07920792079209,50,40,
"Nu: 0.9, Gamma: 9e-05",925,30,51,4,91.98019801980199,50,40,
"Nu: 0.9, Gamma: 0.0001",926,30,50,4,92.07920792079209,50,40,
"Nu: 0.9, Gamma: 0.0002",935,30,41,4,92.97029702970298,50,40,
"Nu: 0.9, Gamma: 0.0003",933,30,43,4,92.77227722772278,50,40,
"Nu: 0.9, Gamma: 0.0004",944,30,32,4,93.86138613861385,50,40,
"Nu: 0.9, Gamma: 0.005",954,27,22,7,95.14851485148515,50,40,
"Nu: 0.9, Gamma: 0.05",969,32,7,2,96.13861386138613,50,40,
"Nu: 0.9, Gamma: 0.0625",971,32,5,2,96.33663366336633,50,40,
"Nu: 0.9, Gamma: 0.1",972,32,4,2,96.43564356435644,50,40,
"Nu: 0.9, Gamma: 0.2",975,31,1,3,96.83168316831683,50,40,
"Nu: 0.9, Gamma: 0.5",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.9, Gamma: 0.7",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.9, Gamma: 0.9",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.9, Gamma: 0.99",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 1e-05",975,34,1,0,96.53465346534654,50,40,
"Nu: 0.99, Gamma: 2e-05",974,34,2,0,96.43564356435644,50,40,
"Nu: 0.99, Gamma: 3e-05",959,34,17,0,94.95049504950495,50,40,
"Nu: 0.99, Gamma: 4e-05",956,34,20,0,94.65346534653465,50,40,
"Nu: 0.99, Gamma: 5e-05",952,34,24,0,94.25742574257426,50,40,
"Nu: 0.99, Gamma: 6e-05",950,34,26,0,94.05940594059405,50,40,
"Nu: 0.99, Gamma: 7e-05",950,34,26,0,94.05940594059405,50,40,
"Nu: 0.99, Gamma: 8e-05",950,34,26,0,94.05940594059405,50,40,
"Nu: 0.99, Gamma: 9e-05",951,34,25,0,94.15841584158416,50,40,
"Nu: 0.99, Gamma: 0.0001",950,34,26,0,94.05940594059405,50,40,
"Nu: 0.99, Gamma: 0.0002",957,34,19,0,94.75247524752474,50,40,
"Nu: 0.99, Gamma: 0.0003",968,34,8,0,95.84158415841584,50,40,
"Nu: 0.99, Gamma: 0.0004",970,34,6,0,96.03960396039604,50,40,
"Nu: 0.99, Gamma: 0.005",973,32,3,2,96.53465346534654,50,40,
"Nu: 0.99, Gamma: 0.05",976,32,0,2,96.83168316831683,50,40,
"Nu: 0.99, Gamma: 0.0625",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.1",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.2",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.5",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.7",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.9",976,34,0,0,96.63366336633663,50,40,
"Nu: 0.99, Gamma: 0.99",976,34,0,0,96.63366336633663,50,40,
,,,,,,,,
Target Class: bodytrack,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,
"Nu: 5e-05, Gamma: 1e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 5e-05, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 1e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 6e-05, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 6e-05, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 1e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 7e-05, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 7e-05, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 1e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 8e-05, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 8e-05, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 1e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 9e-05, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 9e-05, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 1e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 0.0001, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0001, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 1e-05",688,55,0,8,92.67643142476697,50,40,
"Nu: 0.0002, Gamma: 2e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 3e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 4e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 5e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 6e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 7e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0002, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 1e-05",688,44,0,19,94.14114513981359,50,40,
"Nu: 0.0003, Gamma: 2e-05",688,54,0,9,92.80958721704394,50,40,
"Nu: 0.0003, Gamma: 3e-05",688,53,0,10,92.9427430093209,50,40,
"Nu: 0.0003, Gamma: 4e-05",688,56,0,7,92.54327563249002,50,40,
"Nu: 0.0003, Gamma: 5e-05",688,58,0,5,92.27696404793608,50,40,
"Nu: 0.0003, Gamma: 6e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 0.0003, Gamma: 7e-05",688,62,0,1,91.74434087882824,50,40,
"Nu: 0.0003, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0003, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 1e-05",688,43,0,20,94.27430093209055,50,40,
"Nu: 0.0004, Gamma: 2e-05",688,53,0,10,92.9427430093209,50,40,
"Nu: 0.0004, Gamma: 3e-05",688,41,0,22,94.54061251664447,50,40,
"Nu: 0.0004, Gamma: 4e-05",688,56,0,7,92.54327563249002,50,40,
"Nu: 0.0004, Gamma: 5e-05",688,58,0,5,92.27696404793608,50,40,
"Nu: 0.0004, Gamma: 6e-05",688,61,0,2,91.87749667110519,50,40,
"Nu: 0.0004, Gamma: 7e-05",688,62,0,1,91.74434087882824,50,40,
"Nu: 0.0004, Gamma: 8e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 9e-05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.0001",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.0002",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.0003",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.0004",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.0004, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 1e-05",688,29,0,34,96.13848202396804,50,40,
"Nu: 0.005, Gamma: 2e-05",688,31,0,32,95.87217043941412,50,40,
"Nu: 0.005, Gamma: 3e-05",688,40,0,23,94.67376830892144,50,40,
"Nu: 0.005, Gamma: 4e-05",688,39,0,24,94.8069241011984,50,40,
"Nu: 0.005, Gamma: 5e-05",688,42,0,21,94.4074567243675,50,40,
"Nu: 0.005, Gamma: 6e-05",688,38,0,25,94.94007989347537,50,40,
"Nu: 0.005, Gamma: 7e-05",688,40,0,23,94.67376830892144,50,40,
"Nu: 0.005, Gamma: 8e-05",688,43,0,20,94.27430093209055,50,40,
"Nu: 0.005, Gamma: 9e-05",688,44,0,19,94.14114513981359,50,40,
"Nu: 0.005, Gamma: 0.0001",688,44,0,19,94.14114513981359,50,40,
"Nu: 0.005, Gamma: 0.0002",688,46,0,17,93.87483355525966,50,40,
"Nu: 0.005, Gamma: 0.0003",688,53,0,10,92.9427430093209,50,40,
"Nu: 0.005, Gamma: 0.0004",688,54,0,9,92.80958721704394,50,40,
"Nu: 0.005, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.05",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.0625",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.1",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.2",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.5",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.7",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.9",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.005, Gamma: 0.99",688,63,0,0,91.61118508655126,50,40,
"Nu: 0.05, Gamma: 1e-05",688,28,0,35,96.271637816245,50,40,
"Nu: 0.05, Gamma: 2e-05",688,29,0,34,96.13848202396804,50,40,
"Nu: 0.05, Gamma: 3e-05",688,34,0,29,95.47270306258322,50,40,
"Nu: 0.05, Gamma: 4e-05",688,36,0,27,95.20639147802929,50,40,
"Nu: 0.05, Gamma: 5e-05",688,39,0,24,94.8069241011984,50,40,
"Nu: 0.05, Gamma: 6e-05",688,41,0,22,94.54061251664447,50,40,
"Nu: 0.05, Gamma: 7e-05",688,41,0,22,94.54061251664447,50,40,
"Nu: 0.05, Gamma: 8e-05",688,43,0,20,94.27430093209055,50,40,
"Nu: 0.05, Gamma: 9e-05",688,42,0,21,94.4074567243675,50,40,
"Nu: 0.05, Gamma: 0.0001",688,42,0,21,94.4074567243675,50,40,
"Nu: 0.05, Gamma: 0.0002",688,47,0,16,93.74167776298269,50,40,
"Nu: 0.05, Gamma: 0.0003",688,50,0,13,93.3422103861518,50,40,
"Nu: 0.05, Gamma: 0.0004",688,50,0,13,93.3422103861518,50,40,
"Nu: 0.05, Gamma: 0.005",688,63,0,0,91.61118508655126,50,40,
