Features: 16,,,,,,,,,,
Target Class: facesim,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,99.67611336,687
"Nu: 5e-05, Gamma: 7e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 8e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 9e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.0001",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 5e-05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 1e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 4e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 5e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 6e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 7e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 8e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 9e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 0.0001",230,122,1,0,65.15580737,20,40,,,
"Nu: 6e-05, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 6e-05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 1e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 4e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 5e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 6e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 7e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 8e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 9e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.0001",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 7e-05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 1e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 4e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 5e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 6e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 7e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 8e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 9e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 0.0001",230,122,1,0,65.15580737,20,40,,,
"Nu: 8e-05, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 8e-05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 1e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 3e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 4e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 5e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 6e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 7e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 8e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 9e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 0.0001",230,122,1,0,65.15580737,20,40,,,
"Nu: 9e-05, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 9e-05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 1e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 4e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 5e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 6e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 7e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 8e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 9e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 0.0001",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0001, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0001, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 1e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 2e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 4e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 5e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 6e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 7e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 8e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 9e-05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 0.0001",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 0.0002",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 0.0003",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.0002, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0002, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 1e-05",231,120,0,2,66.00566572,20,40,,,
"Nu: 0.0003, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 4e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 5e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 6e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 7e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 8e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 9e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.0001",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0003, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 1e-05",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.0004, Gamma: 2e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 3e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 4e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 5e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 6e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 7e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 8e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 9e-05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.0001",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.0002",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.0003",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.0004",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0004, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.005, Gamma: 1e-05",231,86,0,36,75.63739377,20,40,,,
"Nu: 0.005, Gamma: 2e-05",230,92,1,30,73.65439093,20,40,,,
"Nu: 0.005, Gamma: 3e-05",230,94,1,28,73.0878187,20,40,,,
"Nu: 0.005, Gamma: 4e-05",230,105,1,17,69.97167139,20,40,,,
"Nu: 0.005, Gamma: 5e-05",230,108,1,14,69.12181303,20,40,,,
"Nu: 0.005, Gamma: 6e-05",231,106,0,16,69.97167139,20,40,,,
"Nu: 0.005, Gamma: 7e-05",231,109,0,13,69.12181303,20,40,,,
"Nu: 0.005, Gamma: 8e-05",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.005, Gamma: 9e-05",230,111,1,11,68.27195467,20,40,,,
"Nu: 0.005, Gamma: 0.0001",231,111,0,11,68.55524079,20,40,,,
"Nu: 0.005, Gamma: 0.0002",231,113,0,9,67.98866856,20,40,,,
"Nu: 0.005, Gamma: 0.0003",230,115,1,7,67.1388102,20,40,,,
"Nu: 0.005, Gamma: 0.0004",231,115,0,7,67.42209632,20,40,,,
"Nu: 0.005, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.005, Gamma: 0.05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.0625",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.1",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.2",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.5",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.7",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.9",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.005, Gamma: 0.99",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.05, Gamma: 1e-05",231,86,0,36,75.63739377,20,40,,,
"Nu: 0.05, Gamma: 2e-05",230,90,1,32,74.22096317,20,40,,,
"Nu: 0.05, Gamma: 3e-05",230,94,1,28,73.0878187,20,40,,,
"Nu: 0.05, Gamma: 4e-05",231,102,0,20,71.10481586,20,40,,,
"Nu: 0.05, Gamma: 5e-05",231,106,0,16,69.97167139,20,40,,,
"Nu: 0.05, Gamma: 6e-05",231,107,0,15,69.68838527,20,40,,,
"Nu: 0.05, Gamma: 7e-05",231,108,0,14,69.40509915,20,40,,,
"Nu: 0.05, Gamma: 8e-05",231,109,0,13,69.12181303,20,40,,,
"Nu: 0.05, Gamma: 9e-05",230,110,1,12,68.55524079,20,40,,,
"Nu: 0.05, Gamma: 0.0001",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.05, Gamma: 0.0002",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.05, Gamma: 0.0003",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.05, Gamma: 0.0004",231,113,0,9,67.98866856,20,40,,,
"Nu: 0.05, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.05, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 1e-05",231,85,0,37,75.92067989,20,40,,,
"Nu: 0.0625, Gamma: 2e-05",231,90,0,32,74.50424929,20,40,,,
"Nu: 0.0625, Gamma: 3e-05",231,95,0,27,73.0878187,20,40,,,
"Nu: 0.0625, Gamma: 4e-05",231,102,0,20,71.10481586,20,40,,,
"Nu: 0.0625, Gamma: 5e-05",230,106,1,16,69.68838527,20,40,,,
"Nu: 0.0625, Gamma: 6e-05",230,106,1,16,69.68838527,20,40,,,
"Nu: 0.0625, Gamma: 7e-05",230,109,1,13,68.83852691,20,40,,,
"Nu: 0.0625, Gamma: 8e-05",230,109,1,13,68.83852691,20,40,,,
"Nu: 0.0625, Gamma: 9e-05",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.0625, Gamma: 0.0001",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.0625, Gamma: 0.0002",230,112,1,10,67.98866856,20,40,,,
"Nu: 0.0625, Gamma: 0.0003",230,112,1,10,67.98866856,20,40,,,
"Nu: 0.0625, Gamma: 0.0004",230,113,1,9,67.70538244,20,40,,,
"Nu: 0.0625, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.0625, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 1e-05",230,85,1,37,75.63739377,20,40,,,
"Nu: 0.1, Gamma: 2e-05",231,90,0,32,74.50424929,20,40,,,
"Nu: 0.1, Gamma: 3e-05",231,94,0,28,73.37110482,20,40,,,
"Nu: 0.1, Gamma: 4e-05",231,102,0,20,71.10481586,20,40,,,
"Nu: 0.1, Gamma: 5e-05",231,106,0,16,69.97167139,20,40,,,
"Nu: 0.1, Gamma: 6e-05",231,107,0,15,69.68838527,20,40,,,
"Nu: 0.1, Gamma: 7e-05",230,109,1,13,68.83852691,20,40,,,
"Nu: 0.1, Gamma: 8e-05",230,109,1,13,68.83852691,20,40,,,
"Nu: 0.1, Gamma: 9e-05",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.1, Gamma: 0.0001",230,110,1,12,68.55524079,20,40,,,
"Nu: 0.1, Gamma: 0.0002",230,112,1,10,67.98866856,20,40,,,
"Nu: 0.1, Gamma: 0.0003",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.1, Gamma: 0.0004",231,113,0,9,67.98866856,20,40,,,
"Nu: 0.1, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.1, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 1e-05",230,86,1,36,75.35410765,20,40,,,
"Nu: 0.2, Gamma: 2e-05",231,90,0,32,74.50424929,20,40,,,
"Nu: 0.2, Gamma: 3e-05",231,94,0,28,73.37110482,20,40,,,
"Nu: 0.2, Gamma: 4e-05",231,102,0,20,71.10481586,20,40,,,
"Nu: 0.2, Gamma: 5e-05",231,106,0,16,69.97167139,20,40,,,
"Nu: 0.2, Gamma: 6e-05",230,107,1,15,69.40509915,20,40,,,
"Nu: 0.2, Gamma: 7e-05",230,108,1,14,69.12181303,20,40,,,
"Nu: 0.2, Gamma: 8e-05",231,109,0,13,69.12181303,20,40,,,
"Nu: 0.2, Gamma: 9e-05",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.2, Gamma: 0.0001",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.2, Gamma: 0.0002",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.2, Gamma: 0.0003",230,112,1,10,67.98866856,20,40,,,
"Nu: 0.2, Gamma: 0.0004",231,113,0,9,67.98866856,20,40,,,
"Nu: 0.2, Gamma: 0.005",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.05",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.2, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.2",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.2, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.2, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 1e-05",231,86,0,36,75.63739377,20,40,,,
"Nu: 0.5, Gamma: 2e-05",231,90,0,32,74.50424929,20,40,,,
"Nu: 0.5, Gamma: 3e-05",231,94,0,28,73.37110482,20,40,,,
"Nu: 0.5, Gamma: 4e-05",230,102,1,20,70.82152975,20,40,,,
"Nu: 0.5, Gamma: 5e-05",231,106,0,16,69.97167139,20,40,,,
"Nu: 0.5, Gamma: 6e-05",231,107,0,15,69.68838527,20,40,,,
"Nu: 0.5, Gamma: 7e-05",231,109,0,13,69.12181303,20,40,,,
"Nu: 0.5, Gamma: 8e-05",231,109,0,13,69.12181303,20,40,,,
"Nu: 0.5, Gamma: 9e-05",231,110,0,12,68.83852691,20,40,,,
"Nu: 0.5, Gamma: 0.0001",230,110,1,12,68.55524079,20,40,,,
"Nu: 0.5, Gamma: 0.0002",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.5, Gamma: 0.0003",231,112,0,10,68.27195467,20,40,,,
"Nu: 0.5, Gamma: 0.0004",231,113,0,9,67.98866856,20,40,,,
"Nu: 0.5, Gamma: 0.005",230,122,1,0,65.15580737,20,40,,,
"Nu: 0.5, Gamma: 0.05",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.0625",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.1",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.2",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.5",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.7",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.9",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.5, Gamma: 0.99",231,122,0,0,65.43909348,20,40,,,
"Nu: 0.7, Gamma: 1e-05",231,91,0,31,74.22096317,20,40,,,
"Nu: 0.7, Gamma: 2e-05",231,91,0,31,74.22096317,20,40,,,
"Nu: 0.7, Gamma: 3e-05",231,95,0,27,73.0878187,20,40,,,
"Nu: 0.7, Gamma: 4e-05",231,102,0,20,71.10481586,20,40,,,
"Nu: 0.7, Gamma: 5e-05",231,106,0,16,69.97167139,20,40,,,
