Features: 16,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,92.60273973,49,24,223
"Nu: 0.9, Gamma: 0.0003",319,27,17,2,87.94520548,30,40,,,,,
"Nu: 0.9, Gamma: 0.0004",314,27,22,2,86.57534247,30,40,,,,,
"Nu: 0.9, Gamma: 0.005",284,27,52,2,78.35616438,30,40,,,,,
"Nu: 0.9, Gamma: 0.05",335,27,1,2,92.32876712,30,40,,,,,
"Nu: 0.9, Gamma: 0.0625",302,27,34,2,83.28767123,30,40,,,,,
"Nu: 0.9, Gamma: 0.1",304,29,32,0,83.28767123,30,40,,,,,
"Nu: 0.9, Gamma: 0.2",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.9, Gamma: 0.5",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.9, Gamma: 0.7",304,29,32,0,83.28767123,30,40,,,,,
"Nu: 0.9, Gamma: 0.9",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.9, Gamma: 0.99",304,29,32,0,83.28767123,30,40,,,,,
"Nu: 0.99, Gamma: 1e-05",330,27,6,2,90.95890411,30,40,,,,,
"Nu: 0.99, Gamma: 2e-05",336,28,0,1,92.32876712,30,40,,,,,
"Nu: 0.99, Gamma: 3e-05",336,27,0,2,92.60273973,30,40,,,,,
"Nu: 0.99, Gamma: 4e-05",336,27,0,2,92.60273973,30,40,,,,,
"Nu: 0.99, Gamma: 5e-05",336,27,0,2,92.60273973,30,40,,,,,
"Nu: 0.99, Gamma: 6e-05",336,27,0,2,92.60273973,30,40,,,,,
"Nu: 0.99, Gamma: 7e-05",333,28,3,1,91.50684932,30,40,,,,,
"Nu: 0.99, Gamma: 8e-05",333,28,3,1,91.50684932,30,40,,,,,
"Nu: 0.99, Gamma: 9e-05",333,28,3,1,91.50684932,30,40,,,,,
"Nu: 0.99, Gamma: 0.0001",333,28,3,1,91.50684932,30,40,,,,,
"Nu: 0.99, Gamma: 0.0002",334,28,2,1,91.78082192,30,40,,,,,
"Nu: 0.99, Gamma: 0.0003",334,28,2,1,91.78082192,30,40,,,,,
"Nu: 0.99, Gamma: 0.0004",335,28,1,1,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.005",333,29,3,0,91.23287671,30,40,,,,,
"Nu: 0.99, Gamma: 0.05",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.0625",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.1",304,29,32,0,83.28767123,30,40,,,,,
"Nu: 0.99, Gamma: 0.2",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.5",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.7",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.9",336,29,0,0,92.05479452,30,40,,,,,
"Nu: 0.99, Gamma: 0.99",336,29,0,0,92.05479452,30,40,,,,,
,,,,,,,,,Max Acc,,Max TN,
Target Class: blackscholes_MRURP,TP,FP,FN,TN,ACC (%),Noise Percantages,Upsampling,,90.99378882,2838,27,2990
"Nu: 5e-05, Gamma: 1e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 2e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 3e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 4e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.005",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 5e-05, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 1e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 2e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 3e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 4e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 6e-05, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 6e-05, Gamma: 0.005",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.05",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.0625",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.1",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.2",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.5",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.7",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.9",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 6e-05, Gamma: 0.99",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 7e-05, Gamma: 1e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 2e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 3e-05",288,29,0,5,90.99378882,30,40,,,,,
"Nu: 7e-05, Gamma: 4e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 7e-05, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.005",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 7e-05, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 1e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 2e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 8e-05, Gamma: 3e-05",287,28,1,6,90.99378882,30,40,,,,,
"Nu: 8e-05, Gamma: 4e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 8e-05, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.005",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 8e-05, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 1e-05",288,32,0,2,90.0621118,30,40,,,,,
"Nu: 9e-05, Gamma: 2e-05",268,24,20,10,86.33540373,30,40,,,,,
"Nu: 9e-05, Gamma: 3e-05",287,28,1,6,90.99378882,30,40,,,,,
"Nu: 9e-05, Gamma: 4e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 9e-05, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.005",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 9e-05, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 1e-05",287,30,1,4,90.37267081,30,40,,,,,
"Nu: 0.0001, Gamma: 2e-05",268,24,20,10,86.33540373,30,40,,,,,
"Nu: 0.0001, Gamma: 3e-05",287,28,1,6,90.99378882,30,40,,,,,
"Nu: 0.0001, Gamma: 4e-05",288,31,0,3,90.37267081,30,40,,,,,
"Nu: 0.0001, Gamma: 5e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 6e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 7e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 8e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 9e-05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.0001",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.0002",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.0004",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.005",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0001, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0002, Gamma: 1e-05",263,20,25,14,86.02484472,30,40,,,,,
"Nu: 0.0002, Gamma: 2e-05",115,11,173,23,42.85714286,30,40,,,,,
"Nu: 0.0002, Gamma: 3e-05",128,15,160,19,45.65217391,30,40,,,,,
"Nu: 0.0002, Gamma: 4e-05",133,18,155,16,46.27329193,30,40,,,,,
"Nu: 0.0002, Gamma: 5e-05",195,22,93,12,64.28571429,30,40,,,,,
"Nu: 0.0002, Gamma: 6e-05",174,21,114,13,58.07453416,30,40,,,,,
"Nu: 0.0002, Gamma: 7e-05",279,26,9,8,89.13043478,30,40,,,,,
"Nu: 0.0002, Gamma: 8e-05",121,14,167,20,43.78881988,30,40,,,,,
"Nu: 0.0002, Gamma: 9e-05",121,12,167,22,44.40993789,30,40,,,,,
"Nu: 0.0002, Gamma: 0.0001",154,19,134,15,52.48447205,30,40,,,,,
"Nu: 0.0002, Gamma: 0.0002",273,30,15,4,86.02484472,30,40,,,,,
"Nu: 0.0002, Gamma: 0.0003",288,33,0,1,89.7515528,30,40,,,,,
"Nu: 0.0002, Gamma: 0.0004",244,30,44,4,77.01863354,30,40,,,,,
"Nu: 0.0002, Gamma: 0.005",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.05",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.0625",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.1",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.2",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.5",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.7",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.9",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0002, Gamma: 0.99",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0003, Gamma: 1e-05",243,18,45,16,80.43478261,30,40,,,,,
"Nu: 0.0003, Gamma: 2e-05",114,10,174,24,42.85714286,30,40,,,,,
"Nu: 0.0003, Gamma: 3e-05",121,11,167,23,44.72049689,30,40,,,,,
"Nu: 0.0003, Gamma: 4e-05",122,14,166,20,44.09937888,30,40,,,,,
"Nu: 0.0003, Gamma: 5e-05",122,13,166,21,44.40993789,30,40,,,,,
"Nu: 0.0003, Gamma: 6e-05",178,20,110,14,59.62732919,30,40,,,,,
"Nu: 0.0003, Gamma: 7e-05",119,14,169,20,43.16770186,30,40,,,,,
"Nu: 0.0003, Gamma: 8e-05",120,14,168,20,43.47826087,30,40,,,,,
"Nu: 0.0003, Gamma: 9e-05",121,15,167,19,43.47826087,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0001",249,27,39,7,79.50310559,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0002",269,28,19,6,85.40372671,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0003",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0004",255,32,33,2,79.8136646,30,40,,,,,
"Nu: 0.0003, Gamma: 0.005",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0003, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.0625",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.1",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0003, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0004, Gamma: 1e-05",243,18,45,16,80.43478261,30,40,,,,,
"Nu: 0.0004, Gamma: 2e-05",119,10,169,24,44.40993789,30,40,,,,,
"Nu: 0.0004, Gamma: 3e-05",121,11,167,23,44.72049689,30,40,,,,,
"Nu: 0.0004, Gamma: 4e-05",275,26,13,8,87.88819876,30,40,,,,,
"Nu: 0.0004, Gamma: 5e-05",122,13,166,21,44.40993789,30,40,,,,,
"Nu: 0.0004, Gamma: 6e-05",197,17,91,17,66.45962733,30,40,,,,,
"Nu: 0.0004, Gamma: 7e-05",238,19,50,15,78.57142857,30,40,,,,,
"Nu: 0.0004, Gamma: 8e-05",242,21,46,13,79.19254658,30,40,,,,,
"Nu: 0.0004, Gamma: 9e-05",242,20,46,14,79.50310559,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0001",244,25,44,9,78.57142857,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0002",265,31,23,3,83.22981366,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0003",240,28,48,6,76.39751553,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0004",159,22,129,12,53.10559006,30,40,,,,,
"Nu: 0.0004, Gamma: 0.005",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.05",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0004, Gamma: 0.0625",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.1",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.2",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.5",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.7",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.9",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0004, Gamma: 0.99",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.005, Gamma: 1e-05",105,7,183,27,40.99378882,30,40,,,,,
"Nu: 0.005, Gamma: 2e-05",120,10,168,24,44.72049689,30,40,,,,,
"Nu: 0.005, Gamma: 3e-05",122,11,166,23,45.0310559,30,40,,,,,
"Nu: 0.005, Gamma: 4e-05",154,13,134,21,54.34782609,30,40,,,,,
"Nu: 0.005, Gamma: 5e-05",156,15,132,19,54.34782609,30,40,,,,,
"Nu: 0.005, Gamma: 6e-05",154,15,134,19,53.72670807,30,40,,,,,
"Nu: 0.005, Gamma: 7e-05",155,15,133,19,54.03726708,30,40,,,,,
"Nu: 0.005, Gamma: 8e-05",123,13,165,21,44.72049689,30,40,,,,,
"Nu: 0.005, Gamma: 9e-05",156,16,132,18,54.03726708,30,40,,,,,
"Nu: 0.005, Gamma: 0.0001",156,17,132,17,53.72670807,30,40,,,,,
"Nu: 0.005, Gamma: 0.0002",157,18,131,16,53.72670807,30,40,,,,,
"Nu: 0.005, Gamma: 0.0003",129,17,159,17,45.34161491,30,40,,,,,
"Nu: 0.005, Gamma: 0.0004",140,17,148,17,48.75776398,30,40,,,,,
"Nu: 0.005, Gamma: 0.005",206,19,82,15,68.63354037,30,40,,,,,
"Nu: 0.005, Gamma: 0.05",251,31,37,3,78.88198758,30,40,,,,,
"Nu: 0.005, Gamma: 0.0625",253,31,35,3,79.50310559,30,40,,,,,
"Nu: 0.005, Gamma: 0.1",287,33,1,1,89.44099379,30,40,,,,,
"Nu: 0.005, Gamma: 0.2",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.005, Gamma: 0.5",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.005, Gamma: 0.7",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.005, Gamma: 0.9",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.005, Gamma: 0.99",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.05, Gamma: 1e-05",105,7,183,27,40.99378882,30,40,,,,,
"Nu: 0.05, Gamma: 2e-05",120,10,168,24,44.72049689,30,40,,,,,
"Nu: 0.05, Gamma: 3e-05",122,10,166,24,45.34161491,30,40,,,,,
"Nu: 0.05, Gamma: 4e-05",122,11,166,23,45.0310559,30,40,,,,,
"Nu: 0.05, Gamma: 5e-05",122,13,166,21,44.40993789,30,40,,,,,
"Nu: 0.05, Gamma: 6e-05",154,15,134,19,53.72670807,30,40,,,,,
"Nu: 0.05, Gamma: 7e-05",155,15,133,19,54.03726708,30,40,,,,,
"Nu: 0.05, Gamma: 8e-05",123,13,165,21,44.72049689,30,40,,,,,
"Nu: 0.05, Gamma: 9e-05",156,16,132,18,54.03726708,30,40,,,,,
"Nu: 0.05, Gamma: 0.0001",156,17,132,17,53.72670807,30,40,,,,,
"Nu: 0.05, Gamma: 0.0002",157,18,131,16,53.72670807,30,40,,,,,
"Nu: 0.05, Gamma: 0.0003",129,17,159,17,45.34161491,30,40,,,,,
"Nu: 0.05, Gamma: 0.0004",171,19,117,15,57.76397516,30,40,,,,,
"Nu: 0.05, Gamma: 0.005",207,19,81,15,68.94409938,30,40,,,,,
"Nu: 0.05, Gamma: 0.05",249,30,39,4,78.57142857,30,40,,,,,
"Nu: 0.05, Gamma: 0.0625",252,30,36,4,79.50310559,30,40,,,,,
"Nu: 0.05, Gamma: 0.1",287,33,1,1,89.44099379,30,40,,,,,
"Nu: 0.05, Gamma: 0.2",287,33,1,1,89.44099379,30,40,,,,,
"Nu: 0.05, Gamma: 0.5",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.05, Gamma: 0.7",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.05, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.05, Gamma: 0.99",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0625, Gamma: 1e-05",137,9,151,25,50.31055901,30,40,,,,,
"Nu: 0.0625, Gamma: 2e-05",120,10,168,24,44.72049689,30,40,,,,,
"Nu: 0.0625, Gamma: 3e-05",154,12,134,22,54.65838509,30,40,,,,,
"Nu: 0.0625, Gamma: 4e-05",122,11,166,23,45.0310559,30,40,,,,,
"Nu: 0.0625, Gamma: 5e-05",154,15,134,19,53.72670807,30,40,,,,,
"Nu: 0.0625, Gamma: 6e-05",122,13,166,21,44.40993789,30,40,,,,,
"Nu: 0.0625, Gamma: 7e-05",155,15,133,19,54.03726708,30,40,,,,,
"Nu: 0.0625, Gamma: 8e-05",123,13,165,21,44.72049689,30,40,,,,,
"Nu: 0.0625, Gamma: 9e-05",124,14,164,20,44.72049689,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0001",156,17,132,17,53.72670807,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0002",125,16,163,18,44.40993789,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0003",161,19,127,15,54.65838509,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0004",171,19,117,15,57.76397516,30,40,,,,,
"Nu: 0.0625, Gamma: 0.005",239,21,49,13,78.26086957,30,40,,,,,
"Nu: 0.0625, Gamma: 0.05",251,30,37,4,79.19254658,30,40,,,,,
"Nu: 0.0625, Gamma: 0.0625",252,31,36,3,79.19254658,30,40,,,,,
"Nu: 0.0625, Gamma: 0.1",255,31,33,3,80.1242236,30,40,,,,,
"Nu: 0.0625, Gamma: 0.2",255,31,33,3,80.1242236,30,40,,,,,
"Nu: 0.0625, Gamma: 0.5",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0625, Gamma: 0.7",256,32,32,2,80.1242236,30,40,,,,,
"Nu: 0.0625, Gamma: 0.9",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.0625, Gamma: 0.99",288,34,0,0,89.44099379,30,40,,,,,
"Nu: 0.1, Gamma: 1e-05",137,9,151,25,50.31055901,30,40,,,,,
"Nu: 0.1, Gamma: 2e-05",152,12,136,22,54.03726708,30,40,,,,,
"Nu: 0.1, Gamma: 3e-05",122,10,166,24,45.34161491,30,40,,,,,
"Nu: 0.1, Gamma: 4e-05",154,13,134,21,54.34782609,30,40,,,,,
"Nu: 0.1, Gamma: 5e-05",154,15,134,19,53.72670807,30,40,,,,,
"Nu: 0.1, Gamma: 6e-05",154,15,134,19,53.72670807,30,40,,,,,
"Nu: 0.1, Gamma: 7e-05",123,13,165,21,44.72049689,30,40,,,,,
"Nu: 0.1, Gamma: 8e-05",123,13,165,21,44.72049689,30,40,,,,,
"Nu: 0.1, Gamma: 9e-05",124,14,164,20,44.72049689,30,40,,,,,
"Nu: 0.1, Gamma: 0.0001",124,15,164,19,44.40993789,30,40,,,,,
"Nu: 0.1, Gamma: 0.0002",125,16,163,18,44.40993789,30,40,,,,,
"Nu: 0.1, Gamma: 0.0003",128,17,160,17,45.0310559,30,40,,,,,
"Nu: 0.1, Gamma: 0.0004",171,19,117,15,57.76397516,30,40,,,,,
"Nu: 0.1, Gamma: 0.005",208,19,80,15,69.25465839,30,40,,,,,
